"ID","AGE","GENDER","RACE","DRIVING_EXPERIENCE","EDUCATION","INCOME","CREDIT_SCORE","VEHICLE_OWNERSHIP","VEHICLE_YEAR","MARRIED","CHILDREN","POSTAL_CODE","ANNUAL_MILEAGE","VEHICLE_TYPE","SPEEDING_VIOLATIONS","DUIS","PAST_ACCIDENTS","OUTCOME"
779949,"1","1","1","1","1","2",0.615030453397865,"1","0","0","1",10238,"9000","0","2","1","3",0
255325,"1","0","1","1","2","3",0.788963380747247,"1","0","1","1",10238,"8000","0","0","0","2",0
360231,"2","1","1","0","1","2",0.432480715990532,"1","0","0","1",10238,"12000","0","0","0","0",1
393748,"0","0","1","0","2","0",0.28183707832166,"0","0","0","0",10238,"12000","1","0","0","0",1
397601,"0","0","1","0","2","1",0.398277886796271,"1","1","0","1",10238,"12000","0","0","0","0",0
709025,"3","0","1","3","1","2",0.463129902021022,"1","0","1","1",10238,"12000","1","1","1","1",0
622416,"2","0","1","2","2","3",0.617905958087621,"1","1","0","1",10238,"12000","0","0","0","2",0
20282,"1","0","1","0","2","3",0.555993590454167,"1","1","1","1",10238,"10000","0","0","0","0",1
665382,"3","0","0","3","1","3",0.72684786771411,"1","0","1","1",10238,"10000","0","3","1","3",0
812400,"0","0","0","0","1","1",0.595220061373939,"1","0","0","0",32765,"14000","1","0","0","0",1
980227,"2","1","1","1","2","3",0.474976958177119,"1","1","1","0",92101,"12000","0","2","0","1",0
254721,"3","1","1","3","1","3",0.632563221027082,"1","0","1","0",32765,"14000","0","12","0","1",0
892200,"1","1","1","1","2","3",0.487077886333249,"1","0","1","1",10238,"11000","0","1","0","2",1
273182,"3","0","1","3","2","3",0.679219678430544,"1","0","0","0",10238,"14000","0","2","1","4",0
633166,"2","0","1","2","0","1",0.368538851992487,"1","0","1","1",10238,"12000","0","0","0","1",0
634845,"3","1","0","1","0","1",0.525032758615479,"0","0","1","1",10238,"12000","0","2","0","3",0
607957,"3","1","1","1","2","3",0.597930261239771,"0","1","1","1",10238,"8000","0","1","1","2",0
474543,"1","0","1","1","1","1",0.329006997562575,"1","0","1","0",10238,"13000","0","4","0","1",0
272051,"1","0","1","1","0","0",0.572019001220198,"1","0","0","0",10238,"17000","0","0","0","1",1
13803,"0","1","1","0","0","0",0.448625155723862,"0","1","0","0",10238,"15000","0","0","0","0",0
489335,"3","0","1","3","2","3",0.563666885445912,"1","1","0","1",10238,"14000","0","3","0","0",0
149134,"1","0","1","1","1","1",0.574070342762567,"0","0","0","1",10238,"12000","0","0","0","1",0
515068,"1","1","1","1","2","2",0.560135574669745,"0","0","1","1",10238,"9000","0","0","0","3",0
166,"0","1","1","0","2","3",0.531614227669436,"1","1","0","0",10238,"15000","0","0","0","0",0
518489,"2","0","1","2","1","3",0.506547962008147,"1","1","1","1",10238,"14000","0","0","0","3",0
2087,"2","1","1","1","0","2",0.451784663242278,"0","0","1","0",10238,"13000","0","0","0","1",0
709508,"1","0","1","1","0","2",0.566750794643517,"0","0","0","1",10238,"13000","0","1","0","1",0
999554,"3","0","1","1","1","3",0.76565322264797,"1","1","1","1",10238,"14000","0","0","0","0",0
728097,"3","0","1","3","1","3",0.613152781630059,"1","0","1","1",32765,"10000","0","1","1","1",0
497904,"2","0","1","0","2","3",0.525032758615479,"1","0","1","1",10238,"13000","0","0","0","0",0
797383,"1","1","1","1","1","1",0.520361933319309,"0","0","1","1",32765,"11000","0","8","1","0",1
334319,"0","1","1","0","0","0",0.291217161443935,"0","1","0","0",10238,"15000","0","0","0","0",0
658487,"1","1","1","1","1","3",0.614309118798514,"1","0","0","1",10238,"16000","0","0","1","1",0
421465,"3","1","1","3","2","3",0.492909791225774,"1","1","0","1",10238,"14000","0","0","0","3",0
3308,"2","1","0","1","2","3",0.590553939144368,"1","1","0","1",32765,"7000","0","4","0","1",1
465907,"3","1","1","2","2","3",0.62875617307113,"1","0","1","1",10238,"7000","0","3","1","9",0
374706,"2","1","1","0","1","3",0.603627766698227,"1","1","1","1",10238,"8000","0","0","0","0",0
671872,"1","0","1","1","1","1",0.3715865728966,"0","0","1","1",32765,"11000","0","1","2","0",1
455207,"0","0","1","0","1","2",0.488143889121302,"1","0","1","0",10238,"10000","0","0","0","0",0
790787,"2","0","1","1","1","1",0.557572109356083,"1","0","0","1",10238,"11000","0","1","0","0",0
112631,"0","0","1","0","0","0",0.326457993728172,"0","0","0","0",10238,"12000","0","0","0","0",1
860951,"1","1","1","1","1","1",0.425843963140544,"1","0","0","0",10238,"14000","0","0","1","2",0
304729,"2","0","1","2","1","3",0.779506514871641,"1","0","0","1",10238,"12000","0","1","0","1",0
149383,"0","1","1","0","0","0",0.525032758615479,"1","0","0","0",32765,"12000","0","0","0","0",1
41747,"3","0","1","2","2","3",0.525032758615479,"1","1","1","1",32765,"13000","0","4","0","1",0
783247,"1","0","1","1","2","3",0.484641160052354,"1","0","1","1",10238,"8000","1","1","0","1",0
624964,"3","1","1","1","2","3",0.789697069699827,"1","1","1","1",32765,"6000","0","4","0","1",0
562660,"0","0","1","0","1","0",0.242400361166791,"1","0","1","0",10238,"11000","0","0","0","0",1
458376,"1","1","1","0","0","1",0.159799757728959,"1","0","1","1",10238,"11000","0","0","0","0",1
179327,"2","0","1","2","2","3",0.578141860005645,"1","0","1","1",32765,"11000","0","3","1","1",0
521217,"0","1","1","0","2","2",0.389165435659896,"1","0","0","0",10238,"13000","0","0","0","0",0
35060,"3","0","1","0","2","3",0.549598209388499,"0","1","0","1",10238,"12000","0","0","0","0",1
461574,"2","0","1","2","1","3",0.634752050560563,"1","1","0","1",10238,"13000","0","0","1","1",0
115983,"2","1","0","2","1","2",0.540096116852849,"1","1","0","1",92101,"14000","0","0","0","2",0
255136,"3","0","1","2","2","3",0.73375209450374,"1","1","0","1",10238,"16000","0","0","0","1",0
359219,"3","1","1","0","1","3",0.570293011185031,"1","1","1","0",10238,"15000","0","0","0","0",0
908912,"2","1","1","1","2","3",0.47316269179615,"0","1","1","1",10238,"11000","0","2","0","1",1
569710,"2","0","0","0","0","3",0.496100137159809,"1","1","1","0",92101,"14000","0","0","0","0",0
119342,"0","0","1","0","0","0",0.381484330320645,"1","0","0","0",10238,"13000","0","0","0","0",1
48592,"1","1","1","1","2","1",0.506732545026241,"0","0","0","0",10238,"12000","0","0","3","2",0
508233,"1","0","1","0","1","3",0.516629224875768,"1","1","0","1",10238,"14000","0","0","0","0",0
915696,"1","0","1","0","1","2",0.53871249386506,"1","0","0","1",10238,"13000","0","0","0","0",0
149588,"2","1","1","0","2","3",0.746538618936178,"1","0","1","1",32765,"9000","0","0","0","0",1
382343,"3","0","1","1","1","3",0.697125054522492,"1","1","1","1",10238,"13000","0","0","0","1",0
676727,"1","0","1","0","1","2",0.651071152461565,"0","0","1","1",32765,"10000","0","0","0","0",1
779931,"2","1","0","2","2","2",0.552816456708931,"0","0","0","1",10238,"17000","0","3","0","2",0
277264,"3","1","1","1","2","3",0.525032758615479,"1","0","1","1",32765,"9000","0","10","0","2",1
744484,"2","0","1","2","0","3",0.701490776144631,"1","0","1","1",92101,"9000","0","2","0","2",0
612786,"2","1","1","2","1","2",0.585375050867057,"1","0","0","1",10238,"15000","0","2","0","2",0
210810,"1","0","1","1","0","1",0.512350123990954,"1","0","0","1",10238,"16000","0","1","0","0",0
989711,"2","1","1","2","2","3",0.496045020174952,"0","1","1","1",32765,"7000","0","5","0","2",0
880322,"1","1","1","1","0","0",0.394231494807918,"0","0","0","0",32765,"12000","1","2","1","1",1
247210,"0","1","1","0","1","0",0.348921233802702,"0","0","0","1",32765,"12000","0","0","0","0",1
481495,"0","1","1","0","1","0",0.411157755505883,"0","0","0","0",10238,"15000","0","0","0","0",1
851865,"2","1","1","2","2","3",0.525032758615479,"1","1","1","1",32765,"8000","0","4","0","0",0
935631,"3","1","1","1","1","3",0.582567054306085,"1","0","1","1",32765,"9000","0","6","0","1",1
255476,"1","1","1","1","2","3",0.670744771102459,"1","0","0","1",10238,"12000","0","3","0","2",0
415415,"0","1","1","0","2","2",0.5642340865253,"1","0","1","0",10238,"12000","0","0","0","0",1
566111,"0","1","1","0","0","0",0.525032758615479,"0","0","0","0",10238,"12000","0","0","0","0",1
341827,"0","0","1","0","0","0",0.401184177213501,"1","0","0","1",32765,"11000","0","0","0","0",0
802200,"1","0","0","1","1","1",0.428490501132101,"0","0","0","0",32765,"12000","0","1","0","0",0
582033,"1","0","0","0","0","2",0.505455640374059,"1","1","0","0",10238,"14000","0","0","0","0",0
448234,"2","0","1","2","0","2",0.380691050810189,"1","0","1","0",21217,"14000","0","2","0","1",1
91184,"3","0","1","3","1","3",0.757624811030285,"1","1","1","1",10238,"12000","0","0","1","1",0
978563,"0","1","1","0","2","0",0.525032758615479,"0","0","0","0",10238,"14000","0","0","0","0",1
702126,"1","0","1","1","2","3",0.694596304914381,"1","0","0","1",10238,"13000","0","0","1","0",0
582444,"1","0","1","1","2","2",0.339078214350087,"0","0","0","1",10238,"11000","0","2","0","0",0
699767,"1","1","1","1","2","3",0.634413036247652,"0","0","0","0",32765,"10000","0","2","0","0",1
379065,"2","0","1","2","2","3",0.560313721776477,"1","0","1","1",10238,"8000","0","2","0","2",0
364800,"2","1","1","2","2","3",0.457682239772084,"1","0","0","0",10238,"13000","0","4","0","6",0
839283,"3","1","1","2","2","3",0.603271117054771,"1","1","0","1",32765,"11000","0","8","3","0",0
766042,"2","1","1","2","1","1",0.380872496235117,"0","0","0","1",10238,"12000","0","2","1","0",0
273073,"3","1","1","3","2","3",0.510193664939725,"0","1","1","0",10238,"10000","0","9","0","6",0
964448,"0","1","1","0","1","3",0.45174284710985,"1","1","1","0",32765,"11000","0","0","0","0",1
196094,"1","1","1","1","1","1",0.526534911441077,"1","0","0","0",10238,"14000","0","0","0","2",0
759265,"0","0","1","0","0","0",0.44553321449041,"1","0","0","0",32765,"9000","0","0","0","0",0
131932,"2","0","1","2","2","3",0.699849585914837,"1","0","0","0",32765,"12000","0","7","1","0",0
310737,"0","0","1","0","1","0",0.285951128202841,"0","0","0","1",10238,"12000","0","0","0","0",1
913584,"3","0","1","3","2","3",0.525032758615479,"1","1","1","1",32765,"9000","0","9","2","0",0
624831,"2","1","0","2","1","3",0.582497586967186,"1","1","1","0",92101,"10000","0","3","0","2",0
161972,"3","0","1","0","2","3",0.50734032949267,"0","0","1","1",32765,"11000","0","0","0","0",1
211993,"3","1","1","1","2","3",0.552890216925981,"1","0","1","1",10238,"9000","0","2","1","5",0
314104,"1","1","1","0","1","1",0.468900070257981,"1","0","1","1",32765,"7000","0","0","0","0",0
770433,"1","1","1","1","1","1",0.325924842733352,"0","0","0","0",10238,"13000","0","0","0","4",0
973329,"0","0","1","0","0","0",0.376325681426525,"1","0","0","0",10238,"16000","0","0","0","0",0
119735,"1","0","1","0","1","3",0.642899069650247,"1","0","0","0",10238,"10000","0","0","0","0",1
880077,"1","0","1","1","2","2",0.558155536287873,"0","1","0","1",10238,"10000","0","0","0","1",0
842700,"1","1","1","0","1","2",0.388442051543339,"1","0","0","1",21217,"12000","0","0","0","0",1
577300,"2","0","1","0","2","3",0.687697553424941,"1","1","1","1",10238,"9000","0","0","0","0",0
937825,"2","0","1","0","2","3",0.669402381137886,"1","0","1","1",10238,"10000","0","0","0","0",1
849886,"0","0","1","0","1","0",0.525032758615479,"0","0","0","0",92101,"12000","0","0","0","0",1
888074,"2","0","1","2","1","3",0.621404881258166,"1","1","0","1",32765,"8000","0","4","1","3",0
500464,"3","0","1","3","2","3",0.553381255089413,"1","1","1","1",10238,"12000","0","2","2","3",0
89787,"0","0","1","0","0","0",0.35438352370138,"1","0","1","0",32765,"13000","0","0","0","0",1
122014,"2","0","1","2","2","2",0.345913835358754,"0","0","0","0",10238,"14000","0","1","0","1",0
963384,"0","1","1","0","1","0",0.0608666163116088,"1","0","0","0",10238,"12000","0","0","0","0",1
18002,"0","1","0","0","0","0",0.412526875313221,"0","0","0","0",10238,"16000","0","0","0","0",1
834819,"3","0","1","1","2","3",0.586638117400775,"1","0","0","1",32765,"12000","0","1","0","0",0
195436,"2","0","1","2","0","2",0.518400394355271,"0","0","1","1",10238,"12000","0","0","1","4",0
666153,"1","0","1","1","0","1",0.53839304581916,"1","0","1","1",92101,"12000","0","0","0","0",0
287539,"2","1","1","2","2","2",0.70017595470902,"0","0","1","1",10238,"8000","0","2","0","5",0
585988,"1","1","1","0","2","3",0.541084741224321,"1","0","0","0",10238,"14000","0","0","0","0",1
703726,"0","1","0","0","0","0",0.21872019835535,"1","1","0","0",32765,"15000","0","0","0","0",1
899283,"1","1","1","1","2","3",0.694948733861186,"1","0","1","1",10238,"9000","0","1","0","0",0
64000,"1","1","1","1","1","1",0.396607538769364,"1","0","0","1",32765,"10000","0","4","0","0",0
8982,"3","1","1","3","2","3",0.564567537322742,"1","0","1","1",10238,"12000","0","2","1","4",0
708569,"2","1","1","2","2","3",0.478804710369568,"0","0","1","1",10238,"9000","0","0","0","4",0
148210,"2","0","1","0","2","2",0.837033234869489,"0","1","1","1",10238,"11000","0","0","0","0",0
889181,"2","0","1","1","2","3",0.517190355966595,"1","0","1","1",10238,"9000","0","2","0","0",0
391401,"3","0","1","0","1","3",0.438506257084987,"1","1","1","1",10238,"8000","0","0","0","0",0
398376,"1","1","1","0","0","2",0.417634288834272,"1","0","1","1",10238,"10000","0","0","0","0",0
39537,"0","1","1","0","2","3",0.660212050784453,"1","0","0","0",10238,"14000","0","0","0","0",1
859028,"3","1","1","3","1","3",0.59308308249279,"1","0","1","1",10238,"8000","0","5","1","8",0
365164,"3","1","1","1","2","3",0.646757392731097,"1","1","1","1",10238,"11000","0","0","1","1",0
512493,"2","0","1","2","1","2",0.553560128163085,"1","0","0","1",10238,"12000","0","0","0","1",0
436666,"1","1","1","1","0","0",0.439451415521683,"0","1","0","0",32765,"14000","1","0","0","0",1
710376,"1","1","1","1","2","3",0.525032758615479,"0","0","0","0",10238,"15000","0","0","1","1",1
213606,"2","1","1","2","1","3",0.525032758615479,"1","1","1","1",10238,"13000","0","2","0","1",0
216246,"3","1","1","3","1","3",0.634691284163132,"1","0","0","1",32765,"11000","0","7","2","4",0
950153,"1","1","1","1","2","2",0.548835356948843,"1","0","0","0",10238,"18000","0","1","0","1",0
932228,"0","0","1","0","1","2",0.412142896907371,"0","0","0","1",10238,"17000","0","0","0","0",1
806138,"1","1","1","0","2","3",0.675872345315043,"1","0","1","1",10238,"13000","0","0","0","0",1
906049,"3","1","1","3","2","3",0.643816373522607,"1","0","1","1",10238,"5000","0","6","0","12",0
75657,"1","0","0","1","1","3",0.525032758615479,"1","0","1","1",32765,"6000","0","1","2","0",0
163769,"2","0","1","1","1","1",0.424264387630699,"1","0","0","1",32765,"9000","0","1","0","0",1
360342,"0","0","1","0","1","0",0.246918172621532,"0","0","0","0",10238,"12000","0","0","0","0",1
112647,"2","0","1","0","1","2",0.525032758615479,"1","1","0","1",10238,"15000","0","0","0","0",0
999261,"3","0","1","1","2","3",0.525032758615479,"1","0","1","1",10238,"12000","0","0","1","1",0
734863,"3","0","1","3","1","3",0.613891076002407,"1","1","1","1",10238,"12000","0","2","0","0",0
569125,"1","1","1","0","0","1",0.454929894565374,"1","0","1","1",10238,"11000","0","0","0","0",1
703833,"0","1","1","0","1","0",0.375885938380303,"0","0","0","0",10238,"12000","0","0","0","0",1
352678,"0","1","1","0","2","2",0.478285072146422,"1","0","1","0",10238,"15000","0","0","0","0",0
712307,"2","1","1","2","2","3",0.537014826722071,"1","0","1","1",32765,"4000","0","13","0","2",0
652810,"0","1","1","0","1","2",0.382056905425805,"1","0","0","0",10238,"17000","0","0","0","0",1
119550,"2","0","1","2","1","2",0.380202557763948,"1","0","1","1",10238,"11000","0","3","0","2",0
44307,"0","1","1","0","2","2",0.605751326591829,"1","1","1","1",10238,"8000","0","0","0","0",0
485859,"3","1","0","2","1","3",0.712321857845032,"1","0","0","1",10238,"13000","0","3","0","4",0
34995,"2","0","1","2","1","3",0.672743874129444,"1","0","1","0",10238,"15000","0","1","0","0",0
255073,"2","0","1","0","2","3",0.482281224855777,"1","1","0","1",10238,"11000","0","0","0","0",0
626989,"0","1","1","0","1","1",0.379107303217834,"0","1","0","0",92101,"12000","0","0","0","0",1
382582,"1","1","1","1","1","3",0.780692409540409,"1","0","0","0",10238,"14000","0","0","0","1",1
31928,"2","1","1","2","1","3",0.761227433926526,"1","1","0","1",32765,"12000","0","10","0","2",0
15689,"2","0","0","2","1","3",0.673113934168202,"1","1","1","1",10238,"7000","0","1","0","0",0
540695,"2","1","1","2","2","3",0.675200419548184,"0","0","1","1",92101,"12000","0","5","0","2",0
245710,"0","0","1","0","1","0",0.650350735062207,"0","0","0","0",10238,"13000","0","0","0","0",1
24167,"2","0","1","2","1","3",0.709948019446304,"1","0","1","1",10238,"10000","0","0","0","1",0
9204,"1","0","1","1","2","3",0.745420167363655,"1","0","1","1",10238,"13000","0","0","0","0",0
994719,"2","0","1","2","1","1",0.469090520818194,"1","0","1","1",32765,"3000","0","4","0","2",0
272076,"2","0","0","2","2","3",0.664496298853375,"1","0","1","1",10238,"11000","0","1","0","1",0
582900,"3","0","1","3","1","2",0.463306840207928,"1","1","1","1",32765,"7000","0","2","1","1",0
777762,"0","0","1","0","1","2",0.5216683640376,"1","0","1","1",32765,"12000","0","0","0","0",1
889207,"2","0","1","1","1","3",0.612544765503371,"1","1","1","0",32765,"9000","0","3","0","0",0
489132,"2","1","1","1","1","3",0.529054928134755,"1","1","0","1",10238,"8000","0","2","1","3",0
996641,"2","0","1","1","2","3",0.488003222557252,"1","0","0","1",10238,"10000","0","2","0","1",0
804980,"3","0","1","3","1","3",0.603817557762073,"1","0","1","1",32765,"8000","0","5","1","3",0
682200,"0","1","1","0","2","1",0.452213026869969,"0","0","0","0",10238,"18000","0","0","0","0",1
680896,"1","1","1","1","2","2",0.425205541418036,"1","1","1","0",32765,"7000","0","4","0","0",0
405973,"0","1","1","0","2","2",0.612876938145424,"1","1","0","1",32765,"12000","0","0","0","0",1
248899,"1","0","0","1","2","2",0.597515441433906,"1","0","0","1",10238,"14000","0","0","1","0",0
470135,"0","0","1","0","2","1",0.31476033263697,"0","0","0","0",92101,"13000","0","0","0","0",1
179574,"1","1","0","1","1","0",0.450258700259761,"0","0","0","0",92101,"15000","0","0","1","0",1
870637,"3","0","0","0","1","3",0.686834805436535,"1","1","1","1",10238,"15000","0","0","0","0",0
352297,"2","0","1","2","1","2",0.525032758615479,"1","0","0","1",32765,"11000","0","6","0","2",0
103803,"2","0","1","2","2","2",0.548735748881931,"1","0","1","1",32765,"6000","0","6","0","2",0
491993,"2","1","0","1","2","1",0.525032758615479,"0","1","0","1",32765,"11000","0","1","0","1",0
142751,"1","1","1","1","0","0",0.525032758615479,"0","0","0","0",10238,"14000","0","1","0","0",0
513509,"0","1","1","0","0","0",0.25976801227448,"0","0","0","0",10238,"12000","0","0","0","0",1
221933,"3","0","1","3","1","2",0.440167091014875,"1","0","0","0",10238,"15000","0","4","0","2",0
300334,"3","0","1","3","2","3",0.714989199396071,"1","1","1","1",32765,"8000","0","9","0","1",0
527389,"3","1","1","3","2","2",0.535347940400962,"1","1","1","1",10238,"14000","0","7","0","2",0
601420,"2","1","1","2","1","3",0.468382415209872,"1","0","1","1",10238,"11000","0","1","0","7",0
966027,"3","1","1","2","2","3",0.507638798741297,"1","0","1","1",10238,"9000","0","1","0","4",0
206507,"3","0","1","2","2","3",0.750196602544427,"1","0","1","1",32765,"11000","0","7","1","1",0
785581,"2","1","1","2","1","3",0.692749354548037,"1","0","1","1",92101,"12000","0","0","0","3",0
541387,"3","1","1","0","1","3",0.552741451912812,"1","1","0","1",32765,"11000","0","0","0","0",0
197630,"2","1","1","2","0","3",0.728430346220694,"1","1","0","1",92101,"13000","0","3","0","0",0
952556,"2","1","1","2","2","2",0.640763792386583,"0","0","0","1",10238,"13000","0","2","0","2",0
526784,"1","0","1","0","2","3",0.489794629290491,"1","1","1","1",32765,"10000","0","0","0","0",0
78280,"1","1","1","1","2","2",0.39739938189269,"1","0","1","1",10238,"12000","1","1","0","1",0
832997,"0","0","1","0","0","0",0.445596417063723,"0","0","0","0",10238,"16000","0","0","0","0",1
12632,"3","1","1","1","2","3",0.622124996777503,"1","0","1","1",92101,"7000","0","4","0","0",0
666832,"1","1","1","1","1","2",0.486139420446418,"0","0","1","1",10238,"7000","0","1","0","3",1
512536,"2","1","0","0","2","3",0.631650472311812,"1","0","1","1",32765,"10000","0","0","0","0",1
480051,"0","1","1","0","1","2",0.525032758615479,"1","1","1","0",32765,"11000","1","0","0","0",0
816205,"0","1","1","0","0","0",0.311931692977944,"1","0","0","1",10238,"10000","0","0","0","0",1
756198,"2","1","1","2","2","3",0.708389900988426,"1","1","1","1",32765,"7000","0","10","1","1",0
713605,"0","1","1","0","2","2",0.487612708015409,"1","0","0","0",10238,"17000","0","0","0","0",1
967598,"2","0","1","2","0","0",0.401092476850655,"1","0","0","0",92101,"15000","0","0","0","1",0
647692,"3","1","1","3","0","2",0.409387169909579,"1","0","1","1",10238,"14000","0","6","0","3",0
440681,"2","0","1","2","0","2",0.525032758615479,"0","1","1","1",10238,"11000","1","2","1","1",0
11860,"2","0","1","2","1","2",0.487377518854363,"0","0","1","1",92101,"9000","0","3","0","2",0
480618,"2","0","1","2","1","2",0.556616157330433,"1","0","1","1",10238,"12000","0","1","0","4",0
928169,"2","0","1","2","1","3",0.644104378415156,"1","0","1","1",10238,"15000","0","1","1","0",0
293902,"1","1","1","1","1","0",0.525032758615479,"0","0","0","0",10238,"14000","0","0","0","2",1
485483,"0","1","1","0","0","0",0.187110161920601,"0","0","0","0",10238,"13000","0","0","0","0",1
547112,"3","0","1","3","2","3",0.71868813690007,"1","0","1","1",32765,"12000","0","6","0","3",0
865043,"2","0","1","1","2","2",0.372405756643961,"1","0","0","1",10238,"12000","0","1","0","0",0
89663,"0","1","1","0","1","1",0.47813982139298,"1","0","0","0",10238,"14000","0","0","0","0",1
688496,"0","1","1","0","2","1",0.427979354797577,"0","0","0","0",10238,"14000","0","0","0","0",1
416761,"1","1","1","1","2","3",0.560466664218196,"1","1","1","0",10238,"12000","0","0","1","4",0
120097,"0","0","1","0","1","2",0.627257646928692,"0","0","1","0",32765,"11000","0","0","0","0",1
150067,"1","0","1","1","2","2",0.448756456685907,"1","0","0","0",32765,"10000","0","1","0","1",0
228938,"1","1","1","0","2","3",0.610436379157281,"1","0","1","0",10238,"12000","0","0","0","0",1
507475,"2","1","1","1","2","3",0.67117930982025,"1","0","1","0",10238,"13000","0","1","1","0",0
62946,"1","1","1","1","1","2",0.405978029160598,"1","0","0","1",10238,"13000","0","1","0","5",0
583719,"0","0","1","0","0","0",0.453599345007628,"0","0","1","0",10238,"12000","0","0","0","0",0
393344,"2","1","1","0","0","0",0.444992121472439,"0","0","0","0",10238,"14000","0","0","0","0",1
458811,"0","1","0","0","2","1",0.318362716762062,"1","1","0","0",10238,"12000","0","0","0","0",0
278061,"2","1","0","1","1","2",0.501894729247029,"0","0","1","1",32765,"12000","0","2","0","1",1
836689,"2","0","1","0","2","3",0.599671755339309,"1","0","1","1",32765,"12000","0","0","0","0",1
556436,"1","1","1","1","2","0",0.347548487705856,"1","0","0","1",10238,"13000","0","2","0","4",0
983619,"2","1","1","2","1","3",0.669844950843889,"1","0","1","1",10238,"17000","0","2","0","2",1
516920,"3","1","0","3","2","3",0.52660557878196,"1","0","1","1",32765,"8000","0","15","0","3",0
746953,"1","0","1","1","2","3",0.645039779089047,"1","1","1","0",10238,"16000","1","0","0","0",0
651110,"3","1","1","3","1","3",0.528433282389608,"0","0","0","1",10238,"18000","0","0","1","1",1
376517,"0","0","1","0","1","1",0.525032758615479,"1","0","0","1",10238,"9000","0","0","0","0",0
927970,"2","1","0","2","1","3",0.637214414877545,"1","0","0","1",10238,"12000","0","0","0","4",0
71714,"1","1","1","1","2","3",0.57824497126523,"1","0","0","1",10238,"14000","0","1","0","2",0
614360,"3","1","1","2","1","2",0.688056112451605,"1","0","1","1",10238,"13000","0","3","0","0",0
218828,"1","0","1","1","1","1",0.525032758615479,"1","0","1","1",10238,"10000","0","0","0","3",0
910378,"1","1","1","1","2","3",0.562982826721555,"1","0","1","1",10238,"10000","0","2","0","1",0
551216,"3","0","1","1","1","3",0.674270160210999,"1","0","1","1",10238,"9000","0","0","0","0",0
24512,"1","1","0","1","1","1",0.560413011476515,"1","0","0","0",10238,"12000","0","1","0","0",0
554546,"2","0","1","2","0","2",0.5890776391118,"1","1","1","1",10238,"12000","0","3","0","1",0
864083,"3","1","1","3","1","3",0.773160163677619,"1","0","1","1",32765,"8000","1","10","2","4",0
823356,"0","1","1","0","2","1",0.303167864804643,"1","0","0","0",10238,"13000","0","0","0","0",1
451000,"2","0","1","1","2","3",0.601876688941658,"1","0","0","1",10238,"11000","0","2","0","1",0
694915,"3","0","0","3","2","3",0.800118692370997,"1","0","1","1",10238,"12000","0","4","0","4",0
400682,"1","1","1","1","1","3",0.696049056970876,"1","1","1","1",10238,"12000","0","3","0","1",0
238041,"2","0","1","2","2","3",0.430061413132377,"1","1","0","0",10238,"15000","1","2","2","2",0
546701,"3","0","1","2","2","3",0.607016903847398,"1","0","1","1",10238,"11000","0","0","0","0",0
875174,"2","0","1","2","1","3",0.556476060450608,"0","0","0","1",10238,"13000","0","1","0","2",0
110081,"2","1","0","2","1","3",0.525032758615479,"1","1","1","1",10238,"12000","0","2","1","2",0
535501,"0","0","1","0","1","1",0.411330821094754,"1","0","1","1",32765,"9000","0","0","0","0",1
704291,"2","0","1","1","2","2",0.509077245378763,"1","0","1","1",10238,"10000","0","0","0","1",0
977100,"2","1","1","1","2","2",0.546021267638737,"1","1","1","1",21217,"10000","0","1","0","0",1
802774,"3","0","0","0","2","3",0.745509018813499,"1","0","1","1",10238,"10000","0","0","0","0",0
79192,"3","0","1","3","2","3",0.525032758615479,"0","1","1","1",32765,"6000","0","10","0","4",0
877457,"1","1","1","1","2","3",0.420328751607841,"0","0","1","1",10238,"6000","0","2","0","3",0
619509,"0","0","1","0","1","3",0.630987783372828,"0","1","0","0",32765,"12000","0","0","0","0",1
629867,"1","0","1","1","2","3",0.592809591448255,"1","1","1","1",10238,"7000","0","3","0","1",0
519961,"2","1","1","2","2","3",0.565976374707095,"1","0","1","1",32765,"10000","0","3","1","0",0
706056,"3","0","0","0","0","2",0.44953560210387,"1","0","1","0",10238,"8000","0","0","0","0",0
932232,"2","0","1","2","2","3",0.758216150420339,"1","1","1","1",10238,"11000","0","2","0","1",0
576420,"2","0","1","0","2","2",0.576162845218522,"1","0","1","1",10238,"8000","0","0","0","0",0
355326,"3","0","1","2","1","3",0.717278365028459,"1","1","1","0",10238,"13000","0","2","0","0",0
125877,"2","0","1","1","2","3",0.696506806363578,"1","0","0","0",10238,"15000","0","1","0","0",0
792068,"1","1","1","0","1","3",0.612896768865187,"1","0","1","1",10238,"9000","0","0","0","0",1
824414,"3","0","1","2","0","3",0.546778256639701,"1","1","1","1",32765,"6000","0","3","0","0",0
512465,"2","0","1","2","1","3",0.504915723509235,"1","0","1","1",32765,"12000","0","4","1","1",0
934839,"1","0","1","1","1","0",0.448475280822127,"1","0","0","1",32765,"13000","0","2","0","0",1
769171,"2","0","1","0","2","3",0.593506854479784,"1","1","0","1",32765,"9000","0","0","0","0",1
561193,"3","1","1","1","2","3",0.487646256238003,"1","1","1","1",32765,"6000","0","3","1","0",0
830701,"1","1","1","1","2","2",0.562928886593188,"1","1","0","0",21217,"13000","0","4","0","0",1
550573,"1","0","1","1","1","1",0.626571254818632,"1","0","0","1",10238,"13000","0","1","0","0",0
773172,"2","0","1","0","1","2",0.607622900259746,"1","0","0","0",10238,"16000","0","0","0","0",0
